RFW|Freiburg West|ds100
RFWI|Freiburg-Wiehre|ds100
RFX|Freiburg(Brsg) Hbf ESTW|ds100
RFZ|Freiburg-Zähringen|ds100
RG|Gottmadingen|ds100
RGA|Geisingen-Aulfingen|ds100
RGB|Gengenbach|ds100
RGBA|Gausbach|ds100
RGCH|Heddesheim/Hirschberg|ds100
RGDN|Gundelfingen|ds100
RGDW|Gündelwangen|ds100
RGE|Germersheim|ds100
RGEB|Germersheim Bundeswehr-Depot|ds100
RGEH|Germersheim Mitte (Hoch)|ds100
RGEM|Germersheim Mitte|ds100
RGES|Germersheim Süd|ds100
RGG|Gaggenau|ds100
RGH|Gottenheim|ds100
RGHA|Geisingen-Hausen|ds100
RGHF|Grimmelshofen|ds100
RGHG|Gottenheim DB/SWEG|ds100
RGHM|Gönnheim|ds100
RGHO|Gaienhofen|ds100
RGK|Geisingen-Kirchen|ds100
RGL|Geisingen-Leipferdingen|ds100
RGM|Grombach|ds100
RGN|Graben-Neudorf|ds100
RGNN|Graben-Neudorf Nord|ds100
RGNNP|Graben-Neudorf Nord Polizei|ds100
RGNX|Graben-Neudorf ESTW|ds100
RGO|Gondelsheim (Baden)|ds100
RGOE|Gölshausen|ds100
RGOI|Gölshausen Industrie|ds100
RGOM|Gochsheim (Baden)|ds100
RGOR|Godramstein|ds100
RGOS|Gondelsheim Schloßstadion|ds100
RGR|Grünstadt|ds100
RGRH|Grenzacher Horn|ds100
RGRN|Grünstadt Nord|ds100
RGRO|Großsachsen Ort|ds100
RGRU|Grunern|ds100
RGRZ|Grenzach|ds100
RGS|Gernsbach|ds100
RGSD|Gernsbach Mitte|ds100
RGSN|Geisingen|ds100
RGSS|Grießen (Baden)|ds100
RGT|Gutach (Schwarzwaldbahn)|ds100
RGTA|Gutach (Breisgau)|ds100
RGTF|Gutach Freilichtmuseum|ds100
RGUN|Gundelsheim (Neckar)|ds100
RGZ|Grötzingen|ds100
RGZA|Grötzingen AVG|ds100
RGZG|Grötzingen DB/AVG|ds100
RGZK|Grötzingen Krappmühlenweg|ds100
RGZM|Grötzingen Kirchstraße|ds100
RGZO|Grötzingen Oberausstraße|ds100
RH|Heidelberg Hbf|ds100
RH A|Heidelberg Seegarten|ds100
RH B|Heidelberg Bfs-Vorplatz|ds100
RH E|Heidelberg Alte Eppelheimer-/E-Maier-Str|ds100
RH G|Heidelberg Gaisbergstraße|ds100
RH H|Heidelberg Hbf Bahnstadt|ds100
RH L|Heidelberg Hbf Willy-Brandt-Platz|ds100
RH W|Heidelberg Hbf Abstellanlage West|ds100
RHA|Hausach|ds100
RHAD|Hardheim|ds100
RHAG|Lörrach-Haagen/Messe|ds100
RHAI|Hainstadt (Baden)|ds100
RHAM|Halbmeil|ds100
RHAR|Hubacker|ds100
RHAS|Haßmersheim|ds100
RHAT|Hattingen (Baden)|ds100
RHATA|Hattingen Abzw|ds100
RHAU|Hagnau (Bodensee)|ds100
RHAX|Haagen (Baden) ESTW|ds100
RHBA|Heselbach|ds100
RHBC|Helmbach|ds100
RHBF|Heidelberg-Weststadt/Südstadt|ds100
RHBG|Hornberg (Schwarzw)|ds100
RHBH|Heidelberg-Handschuhsheim|ds100
RHBO|Heidelberg Orthopädie|ds100
RHBP|Heidelberg-Pfaffengrund/Wieblingen|ds100
RHBW|Heidelberg-Wieblingen|ds100
RHBX|Heidelberg Hbf ESTW|ds100
RHBZ|Heidelberg Bismarckplatz|ds100
RHCH|Hemsbach|ds100
RHE|Heitersheim|ds100
RHEB|Baden-Baden Haueneberstein|ds100
RHED|Heddesheim (Baden) Ort|ds100
RHF|Hüfingen|ds100
RHFF|Hoffenheim|ds100
RHFH|Hüffenhardt|ds100
RHFM|Hüfingen Mitte|ds100
RHFMS|Hüfingen Schaffhauser Straße|ds100
RHGB|Hagenbach|ds100
RHGBA|Hagenbach I|ds100
RHGBB|Hagenbach II|ds100
RHGBC|Hagenbach III|ds100
RHGN|Hegne|ds100
RHHF|Hemmenhofen|ds100
RHI|Heidelsheim|ds100
RHIG|Hintschingen Hp|ds100
RHIM|Kirchzarten Himmelreich|ds100
RHIN|Hintschingen|ds100
RHIO|Heidelsheim Nord|ds100
RHIR|Hirschsprung|ds100
RHIW|Hintschingen WTB/DB|ds100
RHIZ|Hinterzarten|ds100
RHK|Hockenheim|ds100
RHKA|Heidelberg-Altstadt|ds100
RHKM|Heidelberg-Kirchheim/Rohrbach|ds100
RHKR|Schwetzingen-Hirschacker|ds100
RHKX|Hockenheim ESTW-Z|ds100
RHL|Haltingen|ds100
RHL K|Haltingen KTB|ds100
RHLB|Bad Herrenalb|ds100
RHLO|Haßloch (Pfalz)|ds100
RHLT|Hilpertsau|ds100
RHM|Helmstadt (Baden)|ds100
RHN|Heiligenstein (Pfalz)|ds100
RHO|Hirschhorn (Neckar)|ds100
RHO J|Hirschhorn (Neckar) Jahnstraße - Ev Kirc|ds100
RHO S|Hirschhorn (Neckar) Schiffsanleger|ds100
RHOA|Hörden-Ottenau|ds100
RHOF|Hof (Münstertal)|ds100
RHOR|Hörden-Ottenau (Hp)|ds100
RHOS|Hochstetten|ds100
RHOSG|Hochstetten Grenzstraße|ds100
RHP|Höpfingen|ds100
RHQ|Heidelberg Bedienstandort|ds100
RHR|Heidelberg Rbf|ds100
RHRB|Herblingen|ds100
RHRN|Hohenkrähen|ds100
RHRT|Herten (Baden)|ds100
RHS|Haslach|ds100
RHSL|Heidelberg-Wieblingen Schlüssel|ds100
RHSM|Helmsheim|ds100
RHSN|Hausen-Raitbach|ds100
RHST|Hammerstein|ds100
RHTT|Huttenheim|ds100
RHTTK|Huttenheim Kirche|ds100
RHTTP|Huttenheim Philippsburger Str|ds100
RHU|Hugstetten|ds100
RHUB|Huzenbach|ds100
RHUM|Berghausen Hummelberg|ds100
RHUW|Hugsweier (Baden)|ds100
RHV|Hausen vor Wald|ds100
RHWI|Heidelberg-Wieblingen Ort|ds100
RHX|Herxheim (b Landau)|ds100
RHXB|Herxheim am Berg|ds100
RHZ|Herbolzheim (Breisgau)|ds100
RHZ N|Herbolzheim (Breisgau) Nord|ds100
RIB|Ibach|ds100
RIFD|Iffezheim Depot 57|ds100
RIM|Immendingen|ds100
RIM B|Immendingen (Bus)|ds100
RIMB|Immenstaad (Bodensee)|ds100
RIMM|Immendingen Mitte|ds100
RIMZ|Immendingen-Zimmern|ds100
RIN|Insheim|ds100
RIR|Ihringen|ds100
RIT|Istein|ds100
RITB|Ittersbach|ds100
RITBR|Ittersbach Rathaus|ds100
RITI|Ittersbach Industrie|ds100
RITL|Ittlingen|ds100
RIZB|Iznang|ds100
RJ|Jechtingen|ds100
RJL|Jöhlingen|ds100
RJLB|Jöhlingen Bahnhof|ds100
RJLW|Jöhlingen West|ds100
RJO|Jockgrim Bahnhof|ds100
RK|Karlsruhe Hbf|ds100
RK A|Karlsruhe Hbf Bft Südeinfahrt|ds100
RK G|Karlsruhe Geroldsäcker|ds100
RK H|Karlsruhe Rheinhafen|ds100
RK O|Karlsruhe Dornröschenweg|ds100
RK R|Karlsruhe Reitschulschlag|ds100
RK S|Karlsruhe Hbf Südausgang|ds100
RK T|Karlsruhe Tullastraße (alt)|ds100
RK W|Karlsruhe Hbf Abstellgruppe West|ds100
RKA|Kandern|ds100
RKAB|Karlsruhe Albtalbahnhof|ds100
RKAG|Karlsruhe Augartenstraße|ds100
RKAP|Karlsruhe Poststraße|ds100
RKBA|Kleinsteinbach|ds100
RKBG|Kirnbach-Grün|ds100
RKBP|Karlsruhe Kronenplatz (Kaiserstr)|ds100
RKBPS|Karlsruhe Kronenplatz (Fritz-Erler-Str)|ds100
RKBPU|Karlsruhe Kronenplatz (U)|ds100
RKBV|Kirschbaumwasen|ds100
RKD|Kandel|ds100
RKDG|Karlsruhe Gottesauer Platz|ds100
RKDS|Karlsruhe Dammerstock|ds100
RKDT|Karlsruhe Durlacher Tor|ds100
RKDTB|Kar Durlacher Tor (Bernhardusplatz)|ds100
RKDTD|Kar Durlacher Tor (Durlacher Allee)|ds100
RKDTU|Kar Durlacher Tor (U)|ds100
RKDU|Karlsruhe-Durlach|ds100
RKDU1|Karlsruhe-Durlach NL Maschinenpool|ds100
RKDUA|Karlsruhe-Durlach AVG|ds100
RKDUH|Karlsruhe Hubstraße|ds100
RKDUU|Karlsruhe Untermühlstraße|ds100
RKDW|Karlsruhe Weinweg|ds100
RKEF|Karlsruhe Entenfang|ds100
RKEG|Karlsruhe Eggensteiner Straße|ds100
RKEH|Karlsruhe Händelstraße|ds100
RKEP|Karlsruhe Philippstraße|ds100
RKES|Kleinkems|ds100
RKET|Frankenstein Kehretunnel|ds100
RKEU|Kleinkems Üst|ds100
RKF|Karlsdorf|ds100
RKG|Knöringen-Essingen|ds100
RKGS|Heidelberg Königstuhl|ds100
RKGX|Karlsruhe Gbf Fdl ESTW|ds100
RKH|Kirchheim (Weinstr)|ds100
RKHA|Karlsruhe-Hagsfeld|ds100
RKHE|Karlsruhe Hafen E-Werk|ds100
RKHF|Karlsruhe Hafen|ds100
RKHG|Karlsruhe West DB/KVVH|ds100
RKHH|Karlsruhe Hafen Heizkraftwerk West|ds100
RKHN|Karlsruhe Rheinhafen|ds100
RKHS|Königschaffhausen|ds100
RKHV|Karlsruhe Hafen KVVH|ds100
RKIA|Karlsruhe-Knielingen DB/AVG|ds100
RKID|Karlsruhe-Knielingen Endstation|ds100
RKIE|Karlsruhe-Knielingen Raffinerien Esso|ds100
RKIG|Karlsruhe-Rheinbrücke DB/AVG|ds100
RKIH|Karlsruhe Herweghstraße|ds100
RKIN|Karlsruhe-Knielingen|ds100
RKIO|Karlsruhe-Knielingen Raff MIRO I/II|ds100
RKIS|Karlsruhe Knielingen Siemens|ds100
RKKA|Karlsruhe Kaiserplatz|ds100
RKKT|Karlsruhe Karlstor/BHG (Kriegsstraße)|ds100
RKL|Kehl|ds100
RKL Z|Kehl ZOB|ds100
RKLB|Klosterreichenbach|ds100
RKLN|Brigachtal-Klengen|ds100
RKLR|Kollmarsreute|ds100
RKLS|Klengen Scholz|ds100
RKLX|Kehl ESTW|ds100
RKMA|Karlsruhe Marktplatz (Pyramide)|ds100
RKMAA|Karlsruhe Marktplatz Abzw|ds100
RKMAK|Karlsruhe Marktplatz (Kaiserstraße)|ds100
RKMAP|Karlsruhe Marktplatz (Pyramide U)|ds100
RKMAU|Karlsruhe Marktplatz (Kaiserstraße U)|ds100
RKME|Karlsruhe Ettlinger Tor|ds100
RKMEK|Karlsruhe Ettlinger Tor (Kriegsstraße)|ds100
RKMG|Karlsruhe-Mühlburg|ds100
RKMH|Karlsruhe Herrenstraße|ds100
RKMK|Karlsruhe Kongresszentrum|ds100
RKMS|Karlsruhe Schillerstraße (Kaiserallee)|ds100
RKMT|Karlsruhe Mühlburger Tor|ds100
RKMW|Karlsruhe-Mühlburg West|ds100
RKMY|Karlsruhe Yorckstraße|ds100
RKN|Kenzingen|ds100
RKN N|Kenzingen Nord|ds100
RKNA|Kollnau|ds100
RKNE|Karlsruhe-Neureut|ds100
RKNEB|Karlsruhe-Neureut Bärenweg|ds100
RKNEK|Karlsruhe-Neureut Kirchfeld|ds100
RKO|Konstanz|ds100
RKOE|Köndringen|ds100
RKOF|Konstanz-Fürstenberg|ds100
RKOH|Konstanz Hafen|ds100
RKOHK|Konstanz Hafen (Katamaran)|ds100
RKOP|Konstanz-Petershausen|ds100
RKOR|Kork|ds100
RKOS|Konstanz Bft Schweiz|ds100
RKOT|Konstanz-Sternenplatz|ds100
RKOW|Konstanz-Wollmatingen|ds100
RKPD|Kapellen-Drusweiler|ds100
RKPO|Kappelrodeck Ost|ds100
RKPP|Kappelrodeck|ds100
RKPW|Kapsweyer|ds100
RKQ|Karlsruhe Bedienstandort|ds100
RKR|Karlsruhe Gbf|ds100
RKRA|Karlsruhe Rheinbrücke AVG|ds100
RKRB|Kressbronn Hafen|ds100
RKRH|Karlsruhe Rheinbrücke|ds100
RKRM|Kar Gbf Anschl Betriebshof Maybachstraße|ds100
RKRR|Karlsruhe Rheinbrücke Raffinerien|ds100
RKRS|Krauchenwies|ds100
RKRT|Karlsruhe Rüppurrer Tor (Rüppurrer Str)|ds100
RKRTK|Karlsruhe Rüppurrer Tor (Kriegsstraße)|ds100
RKRX|Karlsruhe Gbf Stw 2 ESTW|ds100
RKRZ|Kreuzacker|ds100
RKS|Karlsruhe Hbf DB/Stadt|ds100
RKS 1|Karlsruhe Rheinhafen Straßenbahndepot|ds100
RKS 2|Karlsruhe Tullastraße Straßenbahndepot|ds100
RKSE|Karlsruhe Europaplatz Straßenbahnabzweig|ds100
RKSEK|Karlsruhe Europapl/PostGal (Karlstr)|ds100
RKSEP|Karlsruhe Europapl/PostGal (Kaiserstr)|ds100
RKSEU|Karlsruhe Europaplatz/Postgalerie (U)|ds100
RKSL|Karlsruhe Lameyplatz|ds100
RKSR|Karlsruhe Rheinbergstraße|ds100
RKSS|Karlsruhe Starckstraße|ds100
RKT|Kraichtal|ds100
RKTI|Karlsruhe Tivoli|ds100
RKTU|Karlsruhe Tullastraße (Durlacher Allee)|ds100
RKTUT|Karlsruhe Tullastraße (Tullastraße)|ds100
RKU|Kuppenheim|ds100
RKUL|Bad Herrenalb Kullenmühle|ds100
RKUW|Karlsruhe Unterwerk|ds100
RKV|Karlsruhe Hbf Bahnhofsvor|ds100
RKW|Karlsruhe West|ds100
RKWE|Karlsruhe Werderstraße|ds100
RKWH|Karlsruhe West Holtzmann|ds100
RKWU|Karlsruhe West Hp|ds100
RKZ|Kirchzarten|ds100
RL|Ludwigshafen (Rhein) Hbf|ds100
RL B|Ludwigshafen (Rhein) Hbf Bus|ds100
RL G|Ludwigshafen (Rhein) Gbf|ds100
RL K|Ludwigshafen (Rhein) T51/52/53|ds100
RL N|Ludwigshafen (Rhein) Überleitung Nord|ds100
RL P|Ludwigshafen Berliner Platz|ds100
RL S|Ludwigshafen (Rhein) Überleitung Süd|ds100
RL T|Ludwigshafen (Rhein) Hbf tief|ds100
RL V|Ludwigshafen-Glan Vögele|ds100
RLA|Landau (Pfalz) Hbf|ds100
RLAC|Lauchringen West|ds100
RLAD|Landau (Pfalz) Süd|ds100
RLAE|Landau (Pfalz) Ebenberg|ds100
RLAG|Lauchringen Grenze DB/Wutachtalbahn|ds100
RLAI|Landau (Pfalz) Industriestammgleis|ds100
RLAN|Langenargen Hafen|ds100
RLAS|Lahr Stadt|ds100
RLAU|Lauchringen|ds100
RLAW|Lahr West|ds100
RLB|Ludwigshafen (Rhein) BASF|ds100
RLB G|Ludwigshafen (Rhein) BASF Gbf|ds100
RLB U|Ludwigshafen (Rhein) BASF Ubf|ds100
RLB W|Ludwigshafen (Rhein) BASF Werksgrenze|ds100
RLBA|Lautenbach (Baden)|ds100
RLBAK|Lautenbach (Baden) Kirche|ds100
RLBB|Langensteinbach St Barbara|ds100
RLBD|Langenbrand-Bermersbach|ds100
RLBM|Ludwigshafen (Rhein) BASF Pbf Mitte|ds100
RLBN|Ludwigshafen (Rhein) BASF Pbf Nord|ds100
RLBO|Laufenburg (Baden) Ost|ds100
RLBP|Lambrecht (Pfalz)|ds100
RLBPK|Lambrecht (Pfalz) (Kuckucksbähnel)|ds100
RLBS|Ludwigshafen (Rhein) BASF Pbf Süd|ds100
RLBST|Ludwigshafen (Rhein) BASF Südtor|ds100
RLCH|Laudenbach (Bergstr)|ds100
RLD|Ladenburg|ds100
RLEN|Leopoldshafen Nord|ds100
RLEO|Leopoldshafen Leopoldstraße|ds100
RLEU|Leutershausen (Baden)|ds100
RLF|Lingenfeld|ds100
RLFB|Lörzenbach-Fahrenbach|ds100
RLFG|Laufenburg (Baden)|ds100
RLGN|Löffingen|ds100
RLH|Waghäusel Lußhardt|ds100
RLHB|Lausheim-Blumegg|ds100
RLHR|Ludwigshafen (Rhein) RHB|ds100
RLI|Limburgerhof|ds100
RLIA|Limburgerhof Abzw|ds100
RLID|Lindach|ds100
RLIDS|Lindach Schiffsanleger|ds100
RLIH|Lindau Hafen|ds100
RLIN|Linkenheim-Hochstetten|ds100
RLING|Linkenheim Rathaus|ds100
RLK|Lindenberg Knöckel|ds100
RLO|Ludwigshafen-Oggersheim|ds100
RLOE|Löcherberg|ds100
RLOP|Ludwigshafen-Oppau|ds100
RLOR|Ludwigshafen-Oggersheim RHB|ds100
RLOS|Loßburg-Rodt|ds100
RLQ|Ludwigshafen Bedienstandort|ds100
RLR|Lörrach Hbf|ds100
RLR B|Lörrach Busbf|ds100
RLR G|Lörrach Gbf|ds100
RLRA|Ludwigshafen Rathaus|ds100
RLRD|Lörrach Dammstraße|ds100
RLRS|Lörrach Museum/Burghof|ds100
RLRU|Ludwigshafen-Ruchheim|ds100
RLRW|Lörrach-Schwarzwaldstraße|ds100
RLS|Leutersberg|ds100
RLSB|Langensteinbach|ds100
RLSH|Lambsheim|ds100
RLSM|Ludwigshafen (Rhein) Mitte|ds100
RLSS|Langensteinbach Erholungsheim|ds100
RLST|Lörrach-Stetten|ds100
RLSW|Lahr (Schwarzw)|ds100
RLT|Legelshurst|ds100
RLU|Ludwigshafen (Bodensee)|ds100
RLUE|Lützelsachsen|ds100
RLUM|Ludwigshafen-Mundenheim|ds100
RLUR|Ludwigshafen-Rheingönheim|ds100
RLUS|Ludwigshafen (Bodensee) (Schiff)|ds100
RLW|Landau (Pfalz) West|ds100
RLZK|Lenzkirch|ds100
RLZO|Lützelsachsen Ort|ds100
RM|Mannheim Hbf|ds100
RM F|Mannheim Friedensplatz|ds100
RM O|Mannheim Hbf Ost|ds100
RM W|Mannheim Willy-Brandt-Platz|ds100
RM Z|Mannheim ZOB|ds100
RMA|Mannheim-Rheinau|ds100
RMAD|Markdorf (Baden)|ds100
RMAI|Maximiliansau Im Rüsten|ds100
RMAL|Maximiliansau Eisenbahnstraße|ds100
RMAR|Markelfingen|ds100
RMAS|Mannheim-Sandhofen|ds100
RMAU|Mauer (b Heidelberg)|ds100
RMAW|Maximiliansau West|ds100
RMAX|Maxau|ds100
RMB|Marbach (Baden)|ds100
RMBK|Brigachtal-Kirchdorf|ds100
RMBN|Mannheim Oberrhein Eisenbahn|ds100
RMBO|Marbach Ost (Villingen-Schwenningen)|ds100
RMBW|Marbach West (Villingen-Schwenningen)|ds100
RMC|Mannheim Collini-Center|ds100
RMCH|Mußbach|ds100
RMDR|Maxdorf|ds100
RMDS|Maxdorf Süd|ds100
RME|Mertesheim|ds100
RMEN|Menningen-Leitishofen|ds100
RMF|Neu-Edingen/Mhm-Friedrichsfeld|ds100
RMFE|Mannheim-Friedrichsfeld Südeinf/Ausf|ds100
RMFS|Mannheim-Friedrichsfeld Süd Hp|ds100
RMG|Mannheim Hgbf|ds100
RMGD|Mannheim Hgbf DUSS|ds100
RMH|Mühlhausen (b Engen)|ds100
RMHB|Mannheim RHB|ds100
RMHH|Mannheim-Handelshafen|ds100
RMHR|Mühlhausen-Ehingen Raiffeisen ZG|ds100
RMIH|Mannheim Industriehafen|ds100
RMK|Meckesheim|ds100
RMKB|Mannheim Kurpfalzbrücke|ds100
RMKI|Maikammer-Kirrweiler|ds100
RMKL|Mannheim-Käfertal|ds100
RMKLW|Mannheim-Käfertal Wald|ds100
RMKO|Mannheim-Käfertal Oberrhein Eisenbahn|ds100
RMKX|Meckesheim ESTW|ds100
RML|Müllheim (Baden)|ds100
RML B|Müllheim (Baden) Bf Bus|ds100
RML N|Müllheim (Baden) Nord|ds100
RMLB|Mannheim-Luzenberg|ds100
RMLG|Maulburg|ds100
RMN|Mannheim-Neckarau|ds100
RMNN|Mannheim-Neuostheim|ds100
RMNS|Mannheim-Neckarstadt|ds100
RMNU|Mainau (Bodensee)|ds100
RMO|Mosbach (Baden)|ds100
RMOE|Mörlenbach|ds100
RMOO|Moos|ds100
RMOSM|Mörsch Merkurstraße|ds100
RMOSR|Mörsch Rösselbrünnle|ds100
RMOW|Mosbach West|ds100
RMP|Mannheim Paradeplatz|ds100
RMR|Mannheim Rbf|ds100
RMR A|Mannheim Rbf-SAP-Arena/Maimarkt|ds100
RMR D|Mannheim Rbf Gr D|ds100
RMR E|Mannheim Rbf Gr E Süd|ds100
RMR G|Mannheim Rbf Gr G|ds100
RMR K|Mannheim Rbf Gr K/Kn|ds100
RMR M|Mannheim Rbf Gr M|ds100
RMR N|Mannheim Rbf Gr N|ds100
RMR W|Mannheim Rbf Westeinfahrt|ds100
RMRG|Murg (Baden)|ds100
RMRP|Mannheim Rbf Hp|ds100
RMS|Malsch|ds100
RMSB|Meersburg (Bodensee)|ds100
RMSE|Mannheim-Seckenheim|ds100
RMSL|Marienschlucht|ds100
RMSM|Mannheim-SAP-Arena/Maimarkt|ds100
RMSN|Mannheim-Seckenheim Bahnhof|ds100
RMSNR|Mannheim-Seckenheim Rathaus|ds100
RMSS|Meßkirch|ds100
RMSU|Malsch Süd|ds100
RMSZ|Mannheim-Sandhofen Zellstoff|ds100
RMTN|Mettnau|ds100
RMU|Muggensturm|ds100
RMU B|Muggensturm Badesee|ds100
RMUG|Murg Gbf|ds100
RMUW|Mannheim Unterwerk|ds100
RMUX|Mannheim-Rheinau ESTW|ds100
RMW|Mannheim-Waldhof|ds100
RMW G|Mannheim-Waldhof Gbf|ds100
RMWT|Mannheim-Wallstadt|ds100
RMWX|Mannheim-Waldhof ESTW|ds100
RMX|Marxzell|ds100
RMXU|Maxau DB/VBK|ds100
RMZ|Philippsburg Molzau|ds100
RMZH|Münzesheim|ds100
RMZN|Menzingen (Baden)|ds100
RMZO|Münzesheim Ost|ds100
RN|Neustadt (Weinstr) Hbf|ds100
RN A|Neustadt (Weinstr) Rgd Gra|ds100
RN O|Neustadt (Weinstr) Ülp Ost|ds100
RN S|Neustadt (Weinstr) Ülp Süd|ds100
RNA|Neckargerach|ds100
RNB|Neckarburken|ds100
RNBG|Neuenburg (Baden)|ds100
RNBGG|Neuenburg (Baden) Gbf|ds100
RNBH|Neckarbischofsheim Helmhof|ds100
RNBO|Neustadt (Weinstr)-Böbig|ds100
RNBU|Neuburg (Rhein)|ds100
RND|Neustadt (Weinstr) Süd|ds100
RNEO|Neuoffstein|ds100
RNEZ|Neckarzimmern|ds100
RNEZR|Neckarzimmern Rathaus|ds100
RNFL|Neidenfels Hp|ds100
RNFS|Neidenfels Üst|ds100
RNH|Neckarhausen bei Neckarsteinach|ds100
RNH B|Neckarhausen (b Eberbach) Busbf|ds100
RNHF|Neckarbischofsheim Nord|ds100
RNHG|Neckarbischofsheim Nord DB/SWEG|ds100
RNHN|Neuhausen Bad Bf|ds100
RNHS|Neckarbischofsheim Stadt|ds100
RNID|Niederwinden|ds100
RNIM|Nimburg (Baden)|ds100
RNK|Neunkirch|ds100
RNKB|Neuleiningen-Kleinkarlbach|ds100
RNL|Neulußheim|ds100
RNM|Neckargemünd|ds100
RNM B|Neckargemünd Busbf|ds100
RNMA|Neckargemünd Altstadt|ds100
RNMAS|Neckargemünd Altstadt Schwimmbad B37|ds100
RNN|Nenzingen|ds100
RNO|Norsingen|ds100
RNOB|Nonnenhorn (Schiff)|ds100
RNQ|Neustadt (Weinstr) Bedienstandort|ds100
RNS|Niederschopfheim|ds100
RNSL|Neustadt (Weinstr) Schöntal|ds100
RNSS|Neustadt (Schwarzw)|ds100
RNSS1|Neustadt(Schwarzwald)|ds100
RNST|Neidenstein|ds100
RNT|Neckarsteinach|ds100
RNT B|Neckarsteinach Busbf|ds100
RNUB|Nußbach|ds100
RNW|Niederwasser|ds100
RNX|Neustadt(Wstr) Hbf ESTW|ds100
RNZ|Mosbach-Neckarelz|ds100
RNZ M|Mosbach-Neckarelz (Bus)|ds100
RO|Offenburg|ds100
RO B|Offenburg Busbf|ds100
RO N|Offenburg nördl․ Esig|ds100
RO S|Offenburg Ülp Südl Esig|ds100
ROA|Oberachern|ds100
ROAB|Oberachern Bindfadenfabrik|ds100
ROB|Oberkirch|ds100
ROB B|Oberkirch Busbf|ds100
ROB N|Oberkirch-Nußbach Schwanen|ds100
ROBE|Oberderdingen-Flehingen Industriegebiet|ds100
ROBH|Oberhausen|ds100
ROBK|Oberkirch-Koehlersiedlung|ds100
ROBL|Oberrotweil|ds100
ROD|Oberwinden|ds100
RODH|Odenheim|ds100
RODW|Odenheim West|ds100
ROEG|Öhningen|ds100
ROEN|Önsbach|ds100
ROF|Offstein|ds100
ROFH|Oftersheim|ds100
ROG|Offenburg Gbf|ds100
ROG A|Offenburg Gbf Gr A|ds100
ROG E|Offenburg Gbf Gr E|ds100
ROGI|Obergimpern|ds100
ROH|Ötigheim|ds100
ROHB|Offenburg Hohberg|ds100
ROHD|Oberharmersbach Dorf|ds100
ROHR|Oberharmersbach-Riersbach|ds100
ROK|Oberkrozingen|ds100
ROKS|Offenburg Kreisschulzentrum|ds100
RON|Offenbach (Queich)|ds100
ROOE|Oberöwisheim|ds100
ROOR|Offenburg Tunnel Oströhre|ds100
ROP|Oppenau|ds100
ROP B|Oppenau Busbf|ds100
ROQ|Offenburg Bedienstandort|ds100
RORW|Orschweier|ds100
RORWG|Orschweier Nord|ds100
ROSC|Oberschefflenz|ds100
ROSW|Offenburg Schutterwald|ds100
ROT|Obertsrot (Murgtal)|ds100
ROTK|Obertsrot (Murgtal) Kast|ds100
ROTT|Ottenhöfen|ds100
ROTU|Ottenau|ds100
ROTW|Ottenhöfen West|ds100
ROU|Offenau|ds100
ROW|Ottersweier|ds100
ROWR|Offenburg Tunnel Weströhre|ds100
ROX|Offenburg Pbf ESTW|ds100
RP|Mannheim-Pfingstberg|ds100
RPB|Philippsburg (Baden)|ds100
RPB A|Philippsburg Alter Messplatz|ds100
RPB M|Philippsburg Marktplatz|ds100
RPB S|Philippsburg Schulzentrum|ds100
RQB|Basel Bad Bf CH/BW|ds100
RQBA|Basel Bad Rbf BW/CH 4405|ds100
RQBAF|Basel Bad Rbf BW/CH 4416|ds100
RQBAH|Basel Bad Rbf BW/CH 4413|ds100
RQBAW|Basel Bad Rbf CH/BW 4422|ds100
RQBG|Basel Bad Gbf CH/BW|ds100
RQER|Erzingen (Baden) BW/CH|ds100
RQHO|Hirschhorn (Neckar) HE/BW|ds100
RQK|Konstanz BW/CH 4000|ds100
RQKR|Konstanz BW/CH 4322|ds100
RQL|Ludwigshafen (Rhein) Hbf RP/BW|ds100
RQLC|Laudenbach (Bergstr) BW/HE|ds100
RQLM|Ludwigshafen 3401 LGr|ds100
RQMA|Maximiliansau LGr|ds100
RQMW|Mannheim-Waldhof BW/HE|ds100
RQNM|Neckargemünd BW/HE|ds100
RQRH|Rheinsheim BW/RP|ds100
RQRI|Riehen (b Basel) CH/BW|ds100
RQTG|Thayngen CH/BW|ds100
RQVI|Viernheim HE/BW|ds100
RQW|Weil am Rhein BW/CH|ds100
RQWE|Weinheim (Bergstr) BW/HE|ds100
RR|Renchen|ds100
RRA|Rastatt|ds100
RRA B|Rastatt Busbf|ds100
RRA T|Rastatt Tunnel Anschluss|ds100
RRAB|Rastatt Beinle|ds100
RRAE|Rastatter Eisenhandel|ds100
RRAG|Rastatt DB/AVG|ds100
RRAI|Rastatt Industrie-Stammgl|ds100
RRAL|Rastatt Leopoldsfeste|ds100
RRAM|Rastatt Anst Daimler-Benz|ds100
RRAS|Rastatt-Süd|ds100
RRAW|Schwenningen Rammelswiesen|ds100
RRB|Rippberg|ds100
RRBA|Reichenbach (b Ettlingen)|ds100
RRBH|Ramsbach-Höfle|ds100
RRBI|Ramsbach Birkhof|ds100
RRBK|Reichenbach Kurpark|ds100
RRD|Blumberg-Riedöschingen|ds100
RRE|Mannheim Rennplatz|ds100
RREB|Reichenau (Bodensee)|ds100
RRH|Rheinfelden (Baden)|ds100
RRHH|Rheinsheim|ds100
RRHHS|Rheinsheim Schule|ds100
RRHI|Reilsheim Industriestammgleis|ds100
